,Model,Metric,Score
4458,RandomForest,Specificity,0.5277777777777778
4459,RandomForest,Specificity,1.0
4460,AdaBoost,Specificity,0.7954545454545454
4461,AdaBoost,Specificity,1.0
4462,AdaBoost,Specificity,0.6666666666666666
4463,AdaBoost,Specificity,0.5277777777777778
4464,AdaBoost,Specificity,1.0
4465,GradientBoost,Specificity,1.0
4466,GradientBoost,Specificity,1.0
4467,GradientBoost,Specificity,0.6444444444444445
4468,GradientBoost,Specificity,0.5277777777777778
4469,GradientBoost,Specificity,1.0
4470,XGBoost,Specificity,1.0
4471,XGBoost,Specificity,1.0
4472,XGBoost,Specificity,0.6444444444444445
4473,XGBoost,Specificity,0.5833333333333334
4474,XGBoost,Specificity,1.0
4475,CatBoost,Specificity,1.0
4476,CatBoost,Specificity,1.0
4477,CatBoost,Specificity,0.6444444444444445
4478,CatBoost,Specificity,0.6388888888888888
4479,CatBoost,Specificity,1.0
4480,Decision Tree,Specificity,1.0
4481,Decision Tree,Specificity,1.0
4482,Decision Tree,Specificity,0.4222222222222222
4483,Decision Tree,Specificity,0.6388888888888888
4484,Decision Tree,Specificity,0.5714285714285714
4485,Linear SVM,Specificity,0.7272727272727273
4486,Linear SVM,Specificity,1.0
4487,Linear SVM,Specificity,0.4888888888888889
4488,Linear SVM,Specificity,0.8888888888888888
4489,Linear SVM,Specificity,0.6571428571428571
4490,DT-based Bagging,Specificity,1.0
4491,DT-based Bagging,Specificity,1.0
4492,DT-based Bagging,Specificity,0.6444444444444445
4493,DT-based Bagging,Specificity,0.5277777777777778
4494,DT-based Bagging,Specificity,1.0
4495,RandomForest,Specificity,1.0
4496,RandomForest,Specificity,1.0
4497,RandomForest,Specificity,0.6222222222222222
4498,RandomForest,Specificity,0.5
4499,RandomForest,Specificity,1.0
4500,AdaBoost,Specificity,0.7727272727272727
4501,AdaBoost,Specificity,1.0
4502,AdaBoost,Specificity,0.6666666666666666
4503,AdaBoost,Specificity,0.5277777777777778
4504,AdaBoost,Specificity,1.0
4505,GradientBoost,Specificity,1.0
4506,GradientBoost,Specificity,1.0
4507,GradientBoost,Specificity,0.6444444444444445
4508,GradientBoost,Specificity,0.5277777777777778
4509,GradientBoost,Specificity,1.0
4510,XGBoost,Specificity,1.0
4511,XGBoost,Specificity,1.0
4512,XGBoost,Specificity,0.6444444444444445
4513,XGBoost,Specificity,0.5833333333333334
4514,XGBoost,Specificity,1.0
4515,CatBoost,Specificity,1.0
4516,CatBoost,Specificity,1.0
4517,CatBoost,Specificity,0.6444444444444445
4518,CatBoost,Specificity,0.6388888888888888
4519,CatBoost,Specificity,1.0
4520,Decision Tree,Specificity,1.0
4521,Decision Tree,Specificity,1.0
4522,Decision Tree,Specificity,0.6444444444444445
4523,Decision Tree,Specificity,0.6388888888888888
4524,Decision Tree,Specificity,0.5714285714285714
4525,Linear SVM,Specificity,0.7272727272727273
4526,Linear SVM,Specificity,1.0
4527,Linear SVM,Specificity,0.4888888888888889
4528,Linear SVM,Specificity,0.8888888888888888
4529,Linear SVM,Specificity,0.6571428571428571
4530,DT-based Bagging,Specificity,1.0
4531,DT-based Bagging,Specificity,1.0
4532,DT-based Bagging,Specificity,0.6444444444444445
4533,DT-based Bagging,Specificity,0.5555555555555556
4534,DT-based Bagging,Specificity,1.0
4535,RandomForest,Specificity,1.0
4536,RandomForest,Specificity,1.0
4537,RandomForest,Specificity,0.6
4538,RandomForest,Specificity,0.5277777777777778
4539,RandomForest,Specificity,1.0
4540,AdaBoost,Specificity,0.7954545454545454
4541,AdaBoost,Specificity,1.0
4542,AdaBoost,Specificity,0.6666666666666666
4543,AdaBoost,Specificity,0.3888888888888889
4544,AdaBoost,Specificity,1.0
4545,GradientBoost,Specificity,1.0
4546,GradientBoost,Specificity,1.0
4547,GradientBoost,Specificity,0.6444444444444445
4548,GradientBoost,Specificity,0.5277777777777778
4549,GradientBoost,Specificity,1.0
4550,XGBoost,Specificity,1.0
4551,XGBoost,Specificity,1.0
4552,XGBoost,Specificity,0.6444444444444445
4553,XGBoost,Specificity,0.5833333333333334
4554,XGBoost,Specificity,1.0
4555,CatBoost,Specificity,1.0
4556,CatBoost,Specificity,1.0
4557,CatBoost,Specificity,0.6444444444444445
4558,CatBoost,Specificity,0.6388888888888888
4559,CatBoost,Specificity,1.0
4560,Decision Tree,Specificity,1.0
4561,Decision Tree,Specificity,1.0
4562,Decision Tree,Specificity,0.6444444444444445
4563,Decision Tree,Specificity,0.6388888888888888
4564,Decision Tree,Specificity,0.5714285714285714
4565,Linear SVM,Specificity,0.7272727272727273
4566,Linear SVM,Specificity,1.0
4567,Linear SVM,Specificity,0.4888888888888889
4568,Linear SVM,Specificity,0.8888888888888888
4569,Linear SVM,Specificity,0.6571428571428571
4570,DT-based Bagging,Specificity,1.0
4571,DT-based Bagging,Specificity,1.0
4572,DT-based Bagging,Specificity,0.6444444444444445
4573,DT-based Bagging,Specificity,0.5277777777777778
4574,DT-based Bagging,Specificity,1.0
4575,RandomForest,Specificity,1.0
4576,RandomForest,Specificity,1.0
4577,RandomForest,Specificity,0.6222222222222222
4578,RandomForest,Specificity,0.5277777777777778
4579,RandomForest,Specificity,1.0
4580,AdaBoost,Specificity,0.9318181818181818
4581,AdaBoost,Specificity,1.0
4582,AdaBoost,Specificity,0.6666666666666666
4583,AdaBoost,Specificity,0.5277777777777778
4584,AdaBoost,Specificity,1.0
4585,GradientBoost,Specificity,1.0
4586,GradientBoost,Specificity,1.0
4587,GradientBoost,Specificity,0.6444444444444445
4588,GradientBoost,Specificity,0.5277777777777778
4589,GradientBoost,Specificity,1.0
4590,XGBoost,Specificity,1.0
4591,XGBoost,Specificity,1.0
4592,XGBoost,Specificity,0.6444444444444445
4593,XGBoost,Specificity,0.5833333333333334
4594,XGBoost,Specificity,1.0
4595,CatBoost,Specificity,1.0
4596,CatBoost,Specificity,1.0
4597,CatBoost,Specificity,0.6444444444444445
4598,CatBoost,Specificity,0.6388888888888888
4599,CatBoost,Specificity,1.0
4600,Decision Tree,Specificity,1.0
4601,Decision Tree,Specificity,1.0
4602,Decision Tree,Specificity,0.4222222222222222
4603,Decision Tree,Specificity,0.6388888888888888
4604,Decision Tree,Specificity,0.5714285714285714
4605,Linear SVM,Specificity,0.7272727272727273
4606,Linear SVM,Specificity,1.0
4607,Linear SVM,Specificity,0.4888888888888889
4608,Linear SVM,Specificity,0.8888888888888888
4609,Linear SVM,Specificity,0.6571428571428571
4610,DT-based Bagging,Specificity,1.0
4611,DT-based Bagging,Specificity,1.0
4612,DT-based Bagging,Specificity,0.6444444444444445
4613,DT-based Bagging,Specificity,0.5277777777777778
4614,DT-based Bagging,Specificity,1.0
4615,RandomForest,Specificity,1.0
4616,RandomForest,Specificity,1.0
4617,RandomForest,Specificity,0.6
4618,RandomForest,Specificity,0.5
4619,RandomForest,Specificity,1.0
4620,AdaBoost,Specificity,0.75
4621,AdaBoost,Specificity,1.0
4622,AdaBoost,Specificity,0.6666666666666666
4623,AdaBoost,Specificity,0.3888888888888889
4624,AdaBoost,Specificity,1.0
4625,GradientBoost,Specificity,1.0
4626,GradientBoost,Specificity,1.0
4627,GradientBoost,Specificity,0.6444444444444445
4628,GradientBoost,Specificity,0.5277777777777778
4629,GradientBoost,Specificity,1.0
4630,XGBoost,Specificity,1.0
4631,XGBoost,Specificity,1.0
4632,XGBoost,Specificity,0.6444444444444445
4633,XGBoost,Specificity,0.5833333333333334
4634,XGBoost,Specificity,1.0
4635,CatBoost,Specificity,1.0
4636,CatBoost,Specificity,1.0
4637,CatBoost,Specificity,0.6444444444444445
4638,CatBoost,Specificity,0.6388888888888888
4639,CatBoost,Specificity,1.0
4640,Decision Tree,Specificity,1.0
4641,Decision Tree,Specificity,1.0
4642,Decision Tree,Specificity,0.4222222222222222
4643,Decision Tree,Specificity,0.6388888888888888
4644,Decision Tree,Specificity,0.5714285714285714
4645,Linear SVM,Specificity,0.7272727272727273
4646,Linear SVM,Specificity,1.0
4647,Linear SVM,Specificity,0.4888888888888889
4648,Linear SVM,Specificity,0.8888888888888888
4649,Linear SVM,Specificity,0.6571428571428571
4650,DT-based Bagging,Specificity,1.0
4651,DT-based Bagging,Specificity,1.0
4652,DT-based Bagging,Specificity,0.6444444444444445
4653,DT-based Bagging,Specificity,0.5
4654,DT-based Bagging,Specificity,1.0
4655,RandomForest,Specificity,1.0
4656,RandomForest,Specificity,1.0
4657,RandomForest,Specificity,0.6
4658,RandomForest,Specificity,0.5277777777777778
4659,RandomForest,Specificity,1.0
4660,AdaBoost,Specificity,0.8409090909090909
4661,AdaBoost,Specificity,1.0
4662,AdaBoost,Specificity,0.6666666666666666
4663,AdaBoost,Specificity,0.5
4664,AdaBoost,Specificity,1.0
4665,GradientBoost,Specificity,1.0
4666,GradientBoost,Specificity,1.0
4667,GradientBoost,Specificity,0.6444444444444445
4668,GradientBoost,Specificity,0.5277777777777778
4669,GradientBoost,Specificity,1.0
4670,XGBoost,Specificity,1.0
4671,XGBoost,Specificity,1.0
4672,XGBoost,Specificity,0.6444444444444445
4673,XGBoost,Specificity,0.5833333333333334
4674,XGBoost,Specificity,1.0
4675,CatBoost,Specificity,1.0
4676,CatBoost,Specificity,1.0
4677,CatBoost,Specificity,0.6444444444444445
4678,CatBoost,Specificity,0.6388888888888888
4679,CatBoost,Specificity,1.0
4680,Decision Tree,Specificity,1.0
4681,Decision Tree,Specificity,1.0
4682,Decision Tree,Specificity,0.4222222222222222
4683,Decision Tree,Specificity,0.6388888888888888
4684,Decision Tree,Specificity,0.5714285714285714
4685,Linear SVM,Specificity,0.7272727272727273
4686,Linear SVM,Specificity,1.0
4687,Linear SVM,Specificity,0.4888888888888889
4688,Linear SVM,Specificity,0.8888888888888888
4689,Linear SVM,Specificity,0.6571428571428571
4690,DT-based Bagging,Specificity,1.0
4691,DT-based Bagging,Specificity,1.0
4692,DT-based Bagging,Specificity,0.6444444444444445
4693,DT-based Bagging,Specificity,0.5555555555555556
4694,DT-based Bagging,Specificity,1.0
4695,RandomForest,Specificity,1.0
4696,RandomForest,Specificity,1.0
4697,RandomForest,Specificity,0.6
4698,RandomForest,Specificity,0.5
4699,RandomForest,Specificity,1.0
4700,AdaBoost,Specificity,1.0
4701,AdaBoost,Specificity,1.0
4702,AdaBoost,Specificity,0.6666666666666666
4703,AdaBoost,Specificity,0.5
4704,AdaBoost,Specificity,1.0
4705,GradientBoost,Specificity,1.0
4706,GradientBoost,Specificity,1.0
4707,GradientBoost,Specificity,0.6444444444444445
4708,GradientBoost,Specificity,0.5277777777777778
4709,GradientBoost,Specificity,1.0
4710,XGBoost,Specificity,1.0
4711,XGBoost,Specificity,1.0
4712,XGBoost,Specificity,0.6444444444444445
4713,XGBoost,Specificity,0.5833333333333334
4714,XGBoost,Specificity,1.0
4715,CatBoost,Specificity,1.0
4716,CatBoost,Specificity,1.0
4717,CatBoost,Specificity,0.6444444444444445
4718,CatBoost,Specificity,0.6388888888888888
4719,CatBoost,Specificity,1.0
4720,Decision Tree,Specificity,1.0
4721,Decision Tree,Specificity,1.0
4722,Decision Tree,Specificity,0.4222222222222222
4723,Decision Tree,Specificity,0.6388888888888888
4724,Decision Tree,Specificity,0.5714285714285714
4725,Linear SVM,Specificity,0.7272727272727273
4726,Linear SVM,Specificity,1.0
4727,Linear SVM,Specificity,0.4888888888888889
4728,Linear SVM,Specificity,0.8888888888888888
4729,Linear SVM,Specificity,0.6571428571428571
4730,DT-based Bagging,Specificity,1.0
4731,DT-based Bagging,Specificity,1.0
4732,DT-based Bagging,Specificity,0.6222222222222222
4733,DT-based Bagging,Specificity,0.5833333333333334
4734,DT-based Bagging,Specificity,1.0
4735,RandomForest,Specificity,1.0
4736,RandomForest,Specificity,1.0
4737,RandomForest,Specificity,0.6
4738,RandomForest,Specificity,0.5277777777777778
4739,RandomForest,Specificity,1.0
4740,AdaBoost,Specificity,0.7727272727272727
4741,AdaBoost,Specificity,1.0
4742,AdaBoost,Specificity,0.6666666666666666
4743,AdaBoost,Specificity,0.5277777777777778
4744,AdaBoost,Specificity,1.0
4745,GradientBoost,Specificity,1.0
4746,GradientBoost,Specificity,1.0
4747,GradientBoost,Specificity,0.6444444444444445
4748,GradientBoost,Specificity,0.5277777777777778
4749,GradientBoost,Specificity,1.0
4750,XGBoost,Specificity,1.0
4751,XGBoost,Specificity,1.0
4752,XGBoost,Specificity,0.6444444444444445
4753,XGBoost,Specificity,0.5833333333333334
4754,XGBoost,Specificity,1.0
4755,CatBoost,Specificity,1.0
4756,CatBoost,Specificity,1.0
4757,CatBoost,Specificity,0.6444444444444445
4758,CatBoost,Specificity,0.6388888888888888
4759,CatBoost,Specificity,1.0
4760,Decision Tree,Specificity,1.0
4761,Decision Tree,Specificity,1.0
4762,Decision Tree,Specificity,0.4222222222222222
4763,Decision Tree,Specificity,0.6388888888888888
4764,Decision Tree,Specificity,0.5714285714285714
4765,Linear SVM,Specificity,0.7272727272727273
4766,Linear SVM,Specificity,1.0
4767,Linear SVM,Specificity,0.4888888888888889
4768,Linear SVM,Specificity,0.8888888888888888
4769,Linear SVM,Specificity,0.6571428571428571
4770,DT-based Bagging,Specificity,1.0
4771,DT-based Bagging,Specificity,1.0
4772,DT-based Bagging,Specificity,0.6444444444444445
4773,DT-based Bagging,Specificity,0.5277777777777778
4774,DT-based Bagging,Specificity,1.0
4775,RandomForest,Specificity,1.0
4776,RandomForest,Specificity,1.0
4777,RandomForest,Specificity,0.6
4778,RandomForest,Specificity,0.5277777777777778
4779,RandomForest,Specificity,1.0
4780,AdaBoost,Specificity,0.7954545454545454
4781,AdaBoost,Specificity,1.0
4782,AdaBoost,Specificity,0.6666666666666666
4783,AdaBoost,Specificity,0.4722222222222222
4784,AdaBoost,Specificity,1.0
4785,GradientBoost,Specificity,1.0
4786,GradientBoost,Specificity,1.0
4787,GradientBoost,Specificity,0.6444444444444445
4788,GradientBoost,Specificity,0.5277777777777778
4789,GradientBoost,Specificity,1.0
4790,XGBoost,Specificity,1.0
4791,XGBoost,Specificity,1.0
4792,XGBoost,Specificity,0.6444444444444445
4793,XGBoost,Specificity,0.5833333333333334
4794,XGBoost,Specificity,1.0
4795,CatBoost,Specificity,1.0
4796,CatBoost,Specificity,1.0
4797,CatBoost,Specificity,0.6444444444444445
4798,CatBoost,Specificity,0.6388888888888888
4799,CatBoost,Specificity,1.0
4800,Decision Tree,Sensitivity,0.8
4801,Decision Tree,Sensitivity,0.8679245283018868
4802,Decision Tree,Sensitivity,0.8222222222222222
4803,Decision Tree,Sensitivity,0.8888888888888888
4804,Decision Tree,Sensitivity,1.0
4805,Linear SVM,Sensitivity,0.8
4806,Linear SVM,Sensitivity,0.9245283018867925
4807,Linear SVM,Sensitivity,0.7111111111111111
4808,Linear SVM,Sensitivity,0.9111111111111111
4809,Linear SVM,Sensitivity,0.9622641509433962
4810,DT-based Bagging,Sensitivity,0.8444444444444444
4811,DT-based Bagging,Sensitivity,0.9622641509433962
4812,DT-based Bagging,Sensitivity,0.7111111111111111
4813,DT-based Bagging,Sensitivity,0.9777777777777777
4814,DT-based Bagging,Sensitivity,1.0
4815,RandomForest,Sensitivity,0.8222222222222222
4816,RandomForest,Sensitivity,0.9433962264150944
4817,RandomForest,Sensitivity,0.7333333333333333
4818,RandomForest,Sensitivity,0.9777777777777777
4819,RandomForest,Sensitivity,1.0
4820,AdaBoost,Sensitivity,1.0
4821,AdaBoost,Sensitivity,1.0
4822,AdaBoost,Sensitivity,0.7333333333333333
4823,AdaBoost,Sensitivity,0.9333333333333333
4824,AdaBoost,Sensitivity,0.9811320754716981
4825,GradientBoost,Sensitivity,1.0
4826,GradientBoost,Sensitivity,1.0
4827,GradientBoost,Sensitivity,0.7333333333333333
4828,GradientBoost,Sensitivity,0.9777777777777777
4829,GradientBoost,Sensitivity,1.0
4830,XGBoost,Sensitivity,0.8888888888888888
4831,XGBoost,Sensitivity,0.9622641509433962
4832,XGBoost,Sensitivity,0.7111111111111111
4833,XGBoost,Sensitivity,0.9555555555555556
4834,XGBoost,Sensitivity,1.0
4835,CatBoost,Sensitivity,0.8
4836,CatBoost,Sensitivity,0.9811320754716981
4837,CatBoost,Sensitivity,0.7333333333333333
4838,CatBoost,Sensitivity,0.9777777777777777
4839,CatBoost,Sensitivity,1.0
4840,Decision Tree,Sensitivity,0.8
4841,Decision Tree,Sensitivity,0.8679245283018868
4842,Decision Tree,Sensitivity,0.8222222222222222
4843,Decision Tree,Sensitivity,0.8888888888888888
4844,Decision Tree,Sensitivity,1.0
4845,Linear SVM,Sensitivity,0.8
4846,Linear SVM,Sensitivity,0.9245283018867925
4847,Linear SVM,Sensitivity,0.7111111111111111
4848,Linear SVM,Sensitivity,0.9111111111111111
4849,Linear SVM,Sensitivity,0.9622641509433962
4850,DT-based Bagging,Sensitivity,0.9333333333333333
4851,DT-based Bagging,Sensitivity,0.9622641509433962
4852,DT-based Bagging,Sensitivity,0.7333333333333333
4853,DT-based Bagging,Sensitivity,0.9777777777777777
4854,DT-based Bagging,Sensitivity,0.9622641509433962
4855,RandomForest,Sensitivity,0.8444444444444444
4856,RandomForest,Sensitivity,0.9245283018867925
4857,RandomForest,Sensitivity,0.7333333333333333
4858,RandomForest,Sensitivity,0.9777777777777777
4859,RandomForest,Sensitivity,1.0
4860,AdaBoost,Sensitivity,1.0
4861,AdaBoost,Sensitivity,1.0
4862,AdaBoost,Sensitivity,0.7333333333333333
4863,AdaBoost,Sensitivity,0.9555555555555556
4864,AdaBoost,Sensitivity,0.9811320754716981
4865,GradientBoost,Sensitivity,1.0
4866,GradientBoost,Sensitivity,1.0
4867,GradientBoost,Sensitivity,0.7333333333333333
4868,GradientBoost,Sensitivity,0.9777777777777777
4869,GradientBoost,Sensitivity,1.0
4870,XGBoost,Sensitivity,0.8888888888888888
4871,XGBoost,Sensitivity,0.9622641509433962
4872,XGBoost,Sensitivity,0.7111111111111111
4873,XGBoost,Sensitivity,0.9555555555555556
4874,XGBoost,Sensitivity,1.0
4875,CatBoost,Sensitivity,0.8
4876,CatBoost,Sensitivity,0.9811320754716981
4877,CatBoost,Sensitivity,0.7333333333333333
4878,CatBoost,Sensitivity,0.9777777777777777
4879,CatBoost,Sensitivity,1.0
4880,Decision Tree,Sensitivity,0.8
4881,Decision Tree,Sensitivity,0.8679245283018868
4882,Decision Tree,Sensitivity,0.8222222222222222
4883,Decision Tree,Sensitivity,0.8888888888888888
4884,Decision Tree,Sensitivity,1.0
4885,Linear SVM,Sensitivity,0.8
4886,Linear SVM,Sensitivity,0.9245283018867925
4887,Linear SVM,Sensitivity,0.7111111111111111
4888,Linear SVM,Sensitivity,0.9111111111111111
4889,Linear SVM,Sensitivity,0.9622641509433962
4890,DT-based Bagging,Sensitivity,0.8666666666666667
4891,DT-based Bagging,Sensitivity,0.9622641509433962
4892,DT-based Bagging,Sensitivity,0.7333333333333333
4893,DT-based Bagging,Sensitivity,0.9777777777777777
4894,DT-based Bagging,Sensitivity,1.0
4895,RandomForest,Sensitivity,0.8444444444444444
4896,RandomForest,Sensitivity,0.9056603773584906
4897,RandomForest,Sensitivity,0.7333333333333333
4898,RandomForest,Sensitivity,0.9777777777777777
4899,RandomForest,Sensitivity,0.9811320754716981
4900,AdaBoost,Sensitivity,1.0
4901,AdaBoost,Sensitivity,1.0
4902,AdaBoost,Sensitivity,0.7333333333333333
4903,AdaBoost,Sensitivity,1.0
4904,AdaBoost,Sensitivity,0.9622641509433962
4905,GradientBoost,Sensitivity,1.0
4906,GradientBoost,Sensitivity,1.0
4907,GradientBoost,Sensitivity,0.7333333333333333
4908,GradientBoost,Sensitivity,0.9777777777777777
4909,GradientBoost,Sensitivity,1.0
4910,XGBoost,Sensitivity,0.8888888888888888
4911,XGBoost,Sensitivity,0.9622641509433962
4912,XGBoost,Sensitivity,0.7111111111111111
4913,XGBoost,Sensitivity,0.9555555555555556
4914,XGBoost,Sensitivity,1.0
4915,CatBoost,Sensitivity,0.8
4916,CatBoost,Sensitivity,0.9811320754716981
4917,CatBoost,Sensitivity,0.7333333333333333
4918,CatBoost,Sensitivity,0.9777777777777777
4919,CatBoost,Sensitivity,1.0
4920,Decision Tree,Sensitivity,0.8
4921,Decision Tree,Sensitivity,0.8679245283018868
4922,Decision Tree,Sensitivity,0.8222222222222222
4923,Decision Tree,Sensitivity,0.8888888888888888
4924,Decision Tree,Sensitivity,1.0
4925,Linear SVM,Sensitivity,0.8
4926,Linear SVM,Sensitivity,0.9245283018867925
4927,Linear SVM,Sensitivity,0.7111111111111111
4928,Linear SVM,Sensitivity,0.9111111111111111
4929,Linear SVM,Sensitivity,0.9622641509433962
4930,DT-based Bagging,Sensitivity,0.8888888888888888
4931,DT-based Bagging,Sensitivity,0.9056603773584906
4932,DT-based Bagging,Sensitivity,0.8222222222222222
4933,DT-based Bagging,Sensitivity,0.9777777777777777
4934,DT-based Bagging,Sensitivity,1.0
4935,RandomForest,Sensitivity,0.8444444444444444
4936,RandomForest,Sensitivity,0.9622641509433962
4937,RandomForest,Sensitivity,0.7333333333333333
4938,RandomForest,Sensitivity,0.9777777777777777
4939,RandomForest,Sensitivity,0.9811320754716981
4940,AdaBoost,Sensitivity,1.0
4941,AdaBoost,Sensitivity,0.9811320754716981
4942,AdaBoost,Sensitivity,0.7333333333333333
4943,AdaBoost,Sensitivity,0.9777777777777777
4944,AdaBoost,Sensitivity,0.9622641509433962
4945,GradientBoost,Sensitivity,1.0
4946,GradientBoost,Sensitivity,1.0
4947,GradientBoost,Sensitivity,0.7333333333333333
4948,GradientBoost,Sensitivity,0.9777777777777777
4949,GradientBoost,Sensitivity,1.0
4950,XGBoost,Sensitivity,0.8888888888888888
4951,XGBoost,Sensitivity,0.9622641509433962
4952,XGBoost,Sensitivity,0.7111111111111111
4953,XGBoost,Sensitivity,0.9555555555555556
4954,XGBoost,Sensitivity,1.0
4955,CatBoost,Sensitivity,0.8
4956,CatBoost,Sensitivity,0.9811320754716981
4957,CatBoost,Sensitivity,0.7333333333333333
4958,CatBoost,Sensitivity,0.9777777777777777
4959,CatBoost,Sensitivity,1.0
4960,Decision Tree,Sensitivity,0.8
4961,Decision Tree,Sensitivity,0.8679245283018868
4962,Decision Tree,Sensitivity,0.8222222222222222
4963,Decision Tree,Sensitivity,0.8888888888888888
4964,Decision Tree,Sensitivity,1.0
4965,Linear SVM,Sensitivity,0.8
4966,Linear SVM,Sensitivity,0.9245283018867925
4967,Linear SVM,Sensitivity,0.7111111111111111
4968,Linear SVM,Sensitivity,0.9111111111111111
4969,Linear SVM,Sensitivity,0.9622641509433962
4970,DT-based Bagging,Sensitivity,0.8444444444444444
4971,DT-based Bagging,Sensitivity,0.9811320754716981
4972,DT-based Bagging,Sensitivity,0.7333333333333333
4973,DT-based Bagging,Sensitivity,1.0
4974,DT-based Bagging,Sensitivity,0.9811320754716981
4975,RandomForest,Sensitivity,0.8444444444444444
4976,RandomForest,Sensitivity,0.9245283018867925
4977,RandomForest,Sensitivity,0.7333333333333333
4978,RandomForest,Sensitivity,0.9777777777777777
4979,RandomForest,Sensitivity,0.9811320754716981
4980,AdaBoost,Sensitivity,1.0
4981,AdaBoost,Sensitivity,1.0
4982,AdaBoost,Sensitivity,0.7333333333333333
4983,AdaBoost,Sensitivity,0.9555555555555556
4984,AdaBoost,Sensitivity,0.9622641509433962
4985,GradientBoost,Sensitivity,1.0
4986,GradientBoost,Sensitivity,1.0
4987,GradientBoost,Sensitivity,0.7333333333333333
4988,GradientBoost,Sensitivity,0.9777777777777777
4989,GradientBoost,Sensitivity,1.0
4990,XGBoost,Sensitivity,0.8888888888888888
4991,XGBoost,Sensitivity,0.9622641509433962
4992,XGBoost,Sensitivity,0.7111111111111111
4993,XGBoost,Sensitivity,0.9555555555555556
4994,XGBoost,Sensitivity,1.0
4995,CatBoost,Sensitivity,0.8
4996,CatBoost,Sensitivity,0.9811320754716981
4997,CatBoost,Sensitivity,0.7333333333333333
4998,CatBoost,Sensitivity,0.9777777777777777
4999,CatBoost,Sensitivity,1.0
5000,Decision Tree,Sensitivity,0.8
5001,Decision Tree,Sensitivity,0.8679245283018868
5002,Decision Tree,Sensitivity,0.8222222222222222
5003,Decision Tree,Sensitivity,0.8888888888888888
5004,Decision Tree,Sensitivity,1.0
5005,Linear SVM,Sensitivity,0.8
5006,Linear SVM,Sensitivity,0.9245283018867925
5007,Linear SVM,Sensitivity,0.7111111111111111
5008,Linear SVM,Sensitivity,0.9111111111111111
5009,Linear SVM,Sensitivity,0.9622641509433962
5010,DT-based Bagging,Sensitivity,0.8888888888888888
5011,DT-based Bagging,Sensitivity,0.9245283018867925
5012,DT-based Bagging,Sensitivity,0.7555555555555555
5013,DT-based Bagging,Sensitivity,0.8444444444444444
5014,DT-based Bagging,Sensitivity,0.9811320754716981
5015,RandomForest,Sensitivity,0.8444444444444444
5016,RandomForest,Sensitivity,0.9622641509433962
5017,RandomForest,Sensitivity,0.7333333333333333
5018,RandomForest,Sensitivity,0.9777777777777777
5019,RandomForest,Sensitivity,0.9811320754716981
5020,AdaBoost,Sensitivity,1.0
5021,AdaBoost,Sensitivity,0.9811320754716981
5022,AdaBoost,Sensitivity,0.7333333333333333
5023,AdaBoost,Sensitivity,0.9777777777777777
5024,AdaBoost,Sensitivity,0.9622641509433962
5025,GradientBoost,Sensitivity,1.0
5026,GradientBoost,Sensitivity,1.0
5027,GradientBoost,Sensitivity,0.7333333333333333
5028,GradientBoost,Sensitivity,0.9777777777777777
5029,GradientBoost,Sensitivity,1.0
5030,XGBoost,Sensitivity,0.8888888888888888
5031,XGBoost,Sensitivity,0.9622641509433962
5032,XGBoost,Sensitivity,0.7111111111111111
5033,XGBoost,Sensitivity,0.9555555555555556
5034,XGBoost,Sensitivity,1.0
5035,CatBoost,Sensitivity,0.8
5036,CatBoost,Sensitivity,0.9811320754716981
5037,CatBoost,Sensitivity,0.7333333333333333
5038,CatBoost,Sensitivity,0.9777777777777777
5039,CatBoost,Sensitivity,1.0
5040,Decision Tree,Sensitivity,0.8
5041,Decision Tree,Sensitivity,0.8679245283018868
5042,Decision Tree,Sensitivity,0.8222222222222222
5043,Decision Tree,Sensitivity,0.8888888888888888
5044,Decision Tree,Sensitivity,1.0
5045,Linear SVM,Sensitivity,0.8
5046,Linear SVM,Sensitivity,0.9245283018867925
5047,Linear SVM,Sensitivity,0.7111111111111111
5048,Linear SVM,Sensitivity,0.9111111111111111
5049,Linear SVM,Sensitivity,0.9622641509433962
5050,DT-based Bagging,Sensitivity,0.8666666666666667
5051,DT-based Bagging,Sensitivity,0.9433962264150944
5052,DT-based Bagging,Sensitivity,0.7333333333333333
5053,DT-based Bagging,Sensitivity,0.9777777777777777
5054,DT-based Bagging,Sensitivity,0.9811320754716981
5055,RandomForest,Sensitivity,0.8
5056,RandomForest,Sensitivity,0.9622641509433962
5057,RandomForest,Sensitivity,0.7333333333333333
5058,RandomForest,Sensitivity,0.9777777777777777
5059,RandomForest,Sensitivity,1.0
5060,AdaBoost,Sensitivity,1.0
5061,AdaBoost,Sensitivity,1.0
5062,AdaBoost,Sensitivity,0.7333333333333333
5063,AdaBoost,Sensitivity,0.9777777777777777
5064,AdaBoost,Sensitivity,0.9433962264150944
5065,GradientBoost,Sensitivity,1.0
5066,GradientBoost,Sensitivity,1.0
5067,GradientBoost,Sensitivity,0.7333333333333333
5068,GradientBoost,Sensitivity,0.9777777777777777
5069,GradientBoost,Sensitivity,1.0
5070,XGBoost,Sensitivity,0.8888888888888888
5071,XGBoost,Sensitivity,0.9622641509433962
5072,XGBoost,Sensitivity,0.7111111111111111
5073,XGBoost,Sensitivity,0.9555555555555556
5074,XGBoost,Sensitivity,1.0
5075,CatBoost,Sensitivity,0.8
5076,CatBoost,Sensitivity,0.9811320754716981
